bill,year,,support_spent,oppose_spent,neutral_spent,support_hhi,oppose_hhi,neutral_hhi
s00463,2011,187,175,882.3529412,7400.93989,1,1,0.234500523
s00462,2011,187,8041.041573,2753.329045,3711.03294,0.059432888,0.20752608,0.242528978
h02290,2011,187,4775.133669,0,262.697036,1,,0.355841434
h00160,2011,187,0,0,1333.333333,,,1
h00163,2011,187,1974.025974,15833.33333,0,0.771468144,1,
s00750,2011,187,0,0,976.1904762,,,1
h04118,2011,187,0,1140.663781,48.65203345,,1,1
h04119,2011,187,148910.2497,13248.18381,42088.97556,0.257152946,0.596175409,0.182199054
h03842,2011,187,0,8593.404345,114.5833333,,1,1
h00169,2011,187,0,6563.666667,3151.181637,,1,0.523899805
h00168,2011,187,9789.708333,0,0,0.472607524,,
h04116,2011,187,0,0,781.25,,,0.749688889
s02248,2011,187,2350.43,0,0,1,,
h04110,2011,187,77712.8231,20,31804.30417,0.123642204,1,0.121641508
h04111,2011,187,8238.638333,0,1399.473684,1,,1
h04112,2011,187,0,0,1082.846478,,,1
s00756,2011,187,3379.121733,918.4415584,0,1,1,
h00389,2011,187,1250,0,719.2984211,1,,1
h04399,2011,187,0,0,27.8307888,,,1
h03469,2011,187,2631.681285,0,12572.52966,0.568280617,,0.731925646
h03464,2011,187,0,0,27.8307888,,,1
s02436,2011,187,0,0,27.8307888,,,1
s02437,2011,187,9077.144817,0,0,0.987596584,,
s02017,2011,187,0,0,4999.5,,,1
h02923,2011,187,0,0,79.13808892,,,1
s00235,2011,187,0,0,795,,,1
h04033,2011,187,12000,0,0,1,,
h01242,2011,187,31696.92,0,0,1,,
s00985,2011,187,0,2664.116667,104.5609651,,0.504914226,0.500041077
h01940,2011,187,3870.263736,0,0,1,,
h01941,2011,187,526,0,857.1428571,0.635674941,,1
h01942,2011,187,6793.043478,0,0,1,,
h01944,2011,187,534.198,0,857.1428571,1,,1
h01945,2011,187,1009.870968,0,857.1428571,0.40203107,,1
h01946,2011,187,584.198,0,857.1428571,0.843475572,,1
h03866,2011,187,500,0,38.42213115,1,,1
s01181,2011,187,0,0,1256.619661,,,0.843969424
s01180,2011,187,0,0,76.95731248,,,1
s01183,2011,187,3333,0,2818.558696,1,,1
s01182,2011,187,10509.41893,0,0,0.528507487,,
s01185,2011,187,0,0,394.3077577,,,0.848749155
s01184,2011,187,872.7272727,0,0,1,,
s01187,2011,187,1,0,0,1,,
s01186,2011,187,990,0,0,1,,
s00599,2011,187,0,0,104.5609651,,,0.500041077
s00598,2011,187,0,0,394.5375181,,,0.575314355
h04809,2011,187,0,2000,0,,1,
h01140,2011,187,0,660.094,350.9405543,,0.859739956,0.636909366
h00388,2011,187,0,0,2572.344103,,,0.646728569
h00385,2011,187,6000,0,844.9455804,1,,0.775473748
s00590,2011,187,0,0,104.5609651,,,0.500041077
h04800,2011,187,49651.4975,0,27.8307888,0.702660029,,1
s00592,2011,187,0,0,552.2283569,,,0.675090615
h00381,2011,187,2449.117111,3419.816904,0,0.475591314,0.512264322,
s00594,2011,187,0,0,104.5609651,,,0.500041077
s00597,2011,187,0,0,422.3683069,,,0.506336543
s00596,2011,187,0,0,422.3683069,,,0.506336543
h00073,2011,187,0,20086.69,53834.64286,,1,0.951274
h00417,2011,187,781.537619,0,170.2366976,1,,0.707860003
h03857,2011,187,15626.51231,0,0,1,,
h03600,2011,187,0,1427.443609,4805.147589,,1,0.284345645
h03603,2011,187,0,60.720625,2822.489071,,0.5135053,0.249550645
h03602,2011,187,1528.212792,2796.404037,1603.448276,0.557112252,0.356826418,0.879292404
h01560,2011,187,1316.62,0,382.936042,1,,1
h03599,2011,187,2007.292384,3659.339103,1458.029017,0.619099426,0.26963209,0.51976695
h03598,2011,187,0,825,973.9390524,,1,0.779720472
s01231,2011,187,41.25,12618,959.0017825,1,1,1
s00996,2011,187,20,0,617.0996022,1,,0.638653883
s01237,2011,187,68786.35435,2374.411328,174.5730117,0.747438143,1,0.636578798
h00946,2011,187,0,0,5112.717429,,,0.444282858
h00945,2011,187,0,56.07285714,306.2068966,,0.777683445,1
s01234,2011,187,5455.26,1089.65,0,1,0.564165905,
h00949,2011,187,0,0,27.8307888,,,1
s01238,2011,187,0,0,18104.56097,,,0.988499247
h02603,2011,187,13735.41667,24000,26348.58544,0.319766661,1,0.237409676
h03594,2011,187,12501.82702,5469.706556,2802.435027,0.923833653,0.272237963,0.421196649
h03597,2011,187,0,3635.971429,0,,1,
h03596,2011,187,350,0,0,1,,
s00043,2011,187,213.515,577.538961,185.2941176,1,1,1
s00042,2011,187,610.7607895,217.9587198,281.7923993,0.438572168,1,0.670844127
s00041,2011,187,187.5,0,0,1,,
s00040,2011,187,28623.19435,1.466666667,551.461869,0.471820656,1,0.508396297
s00047,2011,187,436.3636364,757.7464789,0,1,1,
s00046,2011,187,3564.075889,0,0,0.601638425,,
s00045,2011,187,1197.88267,0,688.924428,0.440871632,,0.569890503
s00044,2011,187,374.04125,0,0,1,,
h00876,2011,187,0,23104.21577,7919.685234,,0.381636606,0.475103416
h02654,2011,187,1052.631579,191035.3844,5382.678142,1,0.239207501,0.448952091
s00049,2011,187,641.29,1241.07,0,0.680483101,1,
s00048,2011,187,0,2536.010261,2900.082938,,0.466351187,0.409743716
h01811,2011,187,0,0,38.42213115,,,1
h03104,2011,187,666.6666667,0,1500,1,,1
s00285,2011,187,10484.7,9114.138126,18512.79399,0.429399461,0.154280746,0.231649261
s00284,2011,187,5914.166667,0,26243.72557,0.5117295,,0.242044008
s00287,2011,187,100,8083.333333,411.2982709,1,1,0.672143556
h03105,2011,187,8730.952381,0,688.4307573,1,,0.565314842
s00281,2011,187,5271.15,0,2903.732857,0.519171005,,1
s00280,2011,187,4128.13125,10118.24611,17575.54737,0.606833061,0.111167276,0.217541301
s00283,2011,187,1086.273636,0,907.0674616,1,,0.4285349
s00282,2011,187,18988.86936,0,500,0.293164395,,1
h03915,2011,187,6113.817143,0,0,0.322839857,,
h03917,2011,187,33156.83357,33382.83364,10697.72503,0.823398258,0.239154997,0.154425807
h03260,2011,187,2112.940458,17100.07469,114.5833333,0.576825201,0.763774948,1
h03267,2011,187,0,0,7145.691988,,,0.335302921
s00288,2011,187,0,0,13249.37313,,,0.437224231
h03265,2011,187,0,0,444.4444444,,,1
h03912,2011,187,15664.72585,892.2222222,2812.401106,0.386497424,1,0.41225026
h03735,2011,187,5240.331539,10005.29,15255.07945,0.204344556,0.492021044,0.215403312
h04235,2011,187,862.9652381,0,0,1,,
h03737,2011,187,64537.62083,6242.645929,65663.28559,0.603395295,0.852192338,0.462347242
h01680,2011,187,5308,0,0,1,,
h03047,2011,187,0,26736.1664,14305.99844,,0.432809549,0.391348102
h03046,2011,187,58198.05775,0,25858.92666,0.19092432,,0.161640322
h03045,2011,187,236.75,0,555.7369466,1,,0.322429683
h03044,2011,187,16187.81667,0,13284.79954,0.637712399,,0.818679986
h01687,2011,187,0,0,104.0896954,,,1
h03049,2011,187,0,2708.33,2612.601548,,1,0.390811842
h03048,2011,187,3328.570667,2071.599144,11284.89947,0.500001024,0.504713073,0.315094814
s00435,2011,187,7200,0,0,0.513888889,,
h01143,2011,187,0,0,263.8507176,,,0.442632604
s01549,2011,187,0,0,12820.92909,,,0.784740298
h03284,2011,187,653.7931034,0,3866.420789,1,,0.985707474
h03287,2011,187,653.7931034,0,3838.59,1,,1
s02241,2011,187,0,0,670.0820334,,,0.865331116
h03280,2011,187,0,0,27.8307888,,,1
h02472,2011,187,0,0,79.13808892,,,1
h03282,2011,187,0,2236.5404,5658.314433,,0.635691215,0.369292638
s02128,2011,187,7640.759403,0,38.42213115,0.31228362,,1
h00571,2011,187,0,38.05418421,180.8378746,,1,1
s02314,2011,187,55.73,4054.128716,2712.189701,1,0.323837202,0.246329158
s01800,2011,187,0,0,38.42213115,,,1
h04153,2011,187,0,3627.638382,3730.939338,,0.39007882,0.137222879
h00839,2011,187,6863.89,5780.150914,1314.386168,0.513698409,0.265575397,0.295100994
s01528,2011,187,2634.284396,0,1748.124587,0.293487082,,0.564911984
h00837,2011,187,0,0,447.7880403,,,0.244407571
h00836,2011,187,0,0,12298.00349,,,0.478498823
s01525,2011,187,784.62,0,0,1,,
h00834,2011,187,500,0,0,1,,
s01523,2011,187,25000,0,0,1,,
h01119,2011,187,1170.783333,0,0,0.554895735,,
s01521,2011,187,23540.59143,0,10315.10169,0.3256335,,0.301763977
s01520,2011,187,0,0,3993.448052,,,0.316826585
s01675,2011,187,1.327142857,0,14919.61685,1,,0.237900734
s00139,2011,187,105009.4744,0,0,0.847712381,,
s00138,2011,187,0,5758.576298,796.2694444,,0.536485571,0.506764789
s00137,2011,187,0,0,8385.609166,,,0.263255868
h02310,2011,187,7083.005101,14218.62552,5449.752291,0.325665946,0.21692912,0.320715206
s00135,2011,187,0,0,2181.074102,,,0.47649599
s00134,2011,187,773.3016228,0,19345.29412,0.351345868,,0.98102698
s00133,2011,187,1944.444444,0,6212.86899,0.647346939,,0.276510536
s00132,2011,187,12985.82353,4845.365128,6240.45665,0.743605851,0.547152453,0.939645214
s00131,2011,187,7380.952381,0,36404.77884,1,,0.218906991
s00130,2011,187,0,0,9102.232634,,,0.229753306
h04154,2011,187,23.07526882,26907.73716,5002.210651,1,0.778069606,0.255502723
s02083,2011,187,0,0,612.0945038,,,0.494700335
s01806,2011,187,0,0,27.8307888,,,1
h00221,2011,187,380,0,0,0.501385042,,
s01807,2011,187,0,0,622.2222222,,,1
h01310,2011,187,0,0,27.8307888,,,1
s01478,2011,187,0,0,84.70884431,,,1
h04238,2011,187,200,0,38.42213115,1,,1
s01422,2011,187,3462.172794,0,0,0.725606869,,
s01808,2011,187,0,43475,0,,0.746491625,
s01420,2011,187,984.3,0,0,1,,
s01421,2011,187,7904.9,0,0,1,,
s01426,2011,187,0,0,2229.101716,,,0.622860888
s01427,2011,187,9417.585,0,921.9133224,0.934276301,,0.658365035
h03138,2011,187,0,0,1256.81375,,,1
h03136,2011,187,0,0,104.5609651,,,0.500041077
h03135,2011,187,0,0,189.5434465,,,0.353190317
h03134,2011,187,5226.324676,0,3398.974107,0.241629221,,0.468830251
h03133,2011,187,0,855.9513225,0,,0.35969572,
h03132,2011,187,0,18551.35449,1582.420548,,0.596791769,0.631608117
h03131,2011,187,1759.168284,7873.758931,3118.478984,0.356532138,0.56570062,0.500002104
h03130,2011,187,2925.71,17935.63065,234.337665,1,0.637214063,0.54207577
h04155,2011,187,293811.0474,9173.581732,617388.4283,0.084511625,0.305735008,0.175280224
h02649,2011,187,0,0,4691.676999,,,0.857659495
s02768,2011,187,2000,0,0,1,,
h01441,2011,187,773.635,0,0,1,,
h01440,2011,187,0,654.5454545,0,,1,
s01283,2011,187,0,0,79.13808892,,,1
s02215,2011,187,6000,0,0,1,,
h01114,2011,187,1174.27,1174.27,0,1,1,
s00861,2011,187,20000,0,0,1,,
h01841,2011,187,8000,0,744.7456725,1,,0.500402351
s00862,2011,187,0,11511.14583,1084.940606,,0.448091607,0.424398696
s00865,2011,187,0,3132.264204,5563.06388,,0.354643277,0.361974317
h04783,2011,187,0,2575,0,,1,
s00867,2011,187,4000,0,0,1,,
s00866,2011,187,82.42,0,104.5609651,1,,0.500041077
s00869,2011,187,445.6104444,0,16684.448,0.994780423,,0.219831379
s00868,2011,187,65.875,5404.401789,11515.92833,1,0.3735136,0.171852339
s02111,2011,187,12960,0,0,1,,
h01666,2011,187,4742.603333,0,0,0.885963342,,
h03691,2011,187,0,0,27.8307888,,,1
h04623,2011,187,514.5,0,0,1,,
s01472,2011,187,4425,0,0,0.500143637,,
h03268,2011,187,0,0,132.906345,,,1
h01847,2011,187,2716.025,464.52,0,1,1,
h00942,2011,187,1538.116684,0,495.6885932,0.414721574,,0.505343683
s01737,2011,187,0,0,1470.588235,,,1
s01732,2011,187,0,5063.21,4625.545122,,0.522047341,0.467055873
s01733,2011,187,0,0,600,,,1
s01730,2011,187,0,0,104.5609651,,,0.500041077
s02440,2011,187,56.64731707,0,47.92386364,1,,1
h00240,2011,187,7081.952721,0,131.9204842,0.524587303,,0.667080851
h01848,2011,187,0,756.98,33652.10698,,1,0.582949584
h00242,2011,187,0,0,27.8307888,,,1
h03913,2011,187,0,162.5,38.42213115,,1,1
h02718,2011,187,896.61,0,857.1428571,1,,1
h02719,2011,187,0,45302.59,27.8307888,,1,1
h00791,2011,187,0,0,104.0896954,,,1
h02710,2011,187,0,0,2259.417763,,,0.329510775
h02711,2011,187,0,0,494.2546584,,,1
h02712,2011,187,7238.619956,0,3268.557604,0.553209629,,0.781106212
h02713,2011,187,12880.22504,0,7250,0.352748042,,1
h02715,2011,187,315.7877778,0,0,1,,
h02716,2011,187,18.945,0,1813.326645,1,,1
h00245,2011,187,0,3910.760667,32.49812718,,0.511653685,1
s02350,2011,187,65213.17415,14084.05909,19340.30121,0.182082541,0.186840039,0.158648445
s00307,2011,187,2262.135,0,0,1,,
s00919,2011,187,7009.6,2250,1077.397336,0.923826025,1,0.525819185
s00918,2011,187,13538.16364,0,2452.904495,0.688723702,,0.419236126
h04101,2011,187,309526.4844,55672.11863,400115.7314,0.025022605,0.222778919,0.029316914
s02356,2011,187,0,0,480,,,1
s00915,2011,187,2429.712241,100,22788.16179,0.810780016,1,0.099169542
s00914,2011,187,0,0,166.7168416,,,0.500991702
s00917,2011,187,13060.35525,3372.083333,568.1017346,0.85605459,0.546461072,0.460411927
s00916,2011,187,7083.005101,3522.083333,1704.760185,0.325665946,0.555924213,0.566110936
s00910,2011,187,0,0,144.1604506,,,0.505508668
s00913,2011,187,0,0,32.49812718,,,1
s00912,2011,187,7730.7435,0,6487.294728,0.375879939,,0.131404862
s02193,2011,187,4495.535,0,698.3977419,1,,0.803878456
s00591,2011,187,0,0,451.6399304,,,0.796900171
s02190,2011,187,15708.72585,8342.453417,64785.11971,0.66055166,0.504575765,0.12775355
s02197,2011,187,40308.81214,9000,0,0.983711653,1,
h02399,2011,187,349.65,4924.476667,0,1,0.50844609,
h02394,2011,187,8946.084451,0,0,1,,
s02160,2011,187,0,0,301.716385,,,0.777743211
s01882,2011,187,0,0,27.8307888,,,1
h02397,2011,187,0,353.3333333,0,,0.5,
h02390,2011,187,0,0,2585.714286,,,1
h02391,2011,187,0,0,335.9135555,,,0.312179297
h02392,2011,187,623.4707732,0,756.3515578,1,,0.528679606
h02393,2011,187,0,0,64.51443294,,,1
h02869,2011,187,0,9654.571429,13013.54962,,1,0.195769798
h02409,2011,187,0,38157.23,4395.675375,,0.275187795,0.546511845
h02156,2011,187,2769.808646,0,0,0.507361046,,
h02405,2011,187,0,0,3142.297435,,,1
h02406,2011,187,2625,3075,5356.288465,1,0.750148721,0.795905179
h02407,2011,187,5861.88,0,0,0.507873665,,
h02400,2011,187,2678.4,0,0,0.403495493,,
h02401,2011,187,110649.589,593.765,3529.207733,0.120187628,0.734042912,0.319026846
h02402,2011,187,990,0,32.49812718,1,,1
h02151,2011,187,7340.333333,10067.56305,650,1,0.107408542,1
h02376,2011,187,104.7295188,3974.38815,3615.026392,1,0.414138648,0.391317836
h02377,2011,187,0,1219.976822,5134.50186,,0.510235739,0.225940624
h02374,2011,187,4916.392488,0,6560.983947,0.448559392,,0.160534839
h02375,2011,187,52576.59975,0,2337.698853,0.79268706,,0.678211718
h01179,2011,187,116588.5253,44928.79143,3382.825097,0.891761334,0.454570558,0.362410057
h01178,2011,187,142.4,12193.15317,892.363712,1,0.85308014,1
h02370,2011,187,346.5909091,2814.415,21417.45948,1,1,0.220983809
h02371,2011,187,5041.495382,5032.496156,1311.705027,0.366472412,1,1
h01175,2011,187,4881.925325,3882.531073,533.5721834,1,0.159427901,1
h01174,2011,187,4554.813741,17041.4892,1548.638471,0.401271917,0.277314977,0.395542295
h01177,2011,187,0,1565.986781,533.5721834,,0.28526389,1
h01176,2011,187,4008.447196,855.9513225,1005.584762,0.272484279,0.35969572,0.501995074
h01170,2011,187,55800,0,717.2054154,0.5421436,,0.346002195
h02378,2011,187,104.7295188,3594.38815,4699.693302,1,0.495156368,0.334204833
h01172,2011,187,500,219309.1552,7000.87033,1,0.43130194,0.378428172
h03939,2011,187,801.4185556,5438.878667,0,1,0.461912183,
h04982,2011,187,0,0,27.8307888,,,1
h03938,2011,187,4844.88329,5536.333333,12976.64695,0.81596053,0.773726045,0.074000428
s00609,2011,187,0,0,394.5375181,,,0.575314355
s00608,2011,187,11767.66667,0,104.5609651,0.40740168,,0.500041077
h01572,2011,187,0,13912.96915,2877.958827,,0.686630503,0.353739898
h01575,2011,187,0,33234.63,60.60606061,,0.357739486,1
h01574,2011,187,480,0,1966.086957,1,,0.5
h01577,2011,187,533.3333333,0,0,1,,
s00601,2011,187,0,0,394.5375181,,,0.575314355
s00600,2011,187,0,0,394.5375181,,,0.575314355
s00603,2011,187,0,0,394.5375181,,,0.575314355
s00602,2011,187,0,0,394.5375181,,,0.575314355
s00605,2011,187,0,0,394.5375181,,,0.575314355
s00604,2011,187,535.7142857,0,394.5375181,1,,0.575314355
s00607,2011,187,1491.666667,0,104.5609651,0.844520808,,0.500041077
s00606,2011,187,0,0,490.9237592,,,0.642071431
s01956,2011,187,3307,0,0,0.987977596,,
h04245,2011,187,450,0,1941.134252,1,,0.465569387
s01954,2011,187,278,0,0,1,,
s01955,2011,187,1175,0,722.1773333,1,,1
s01950,2011,187,159.73,0,1769.025641,0.561830943,,0.722765195
s01951,2011,187,2523.761285,0,750,0.616108939,,1
s02287,2011,187,50185.705,1692.564603,6403.982356,0.575723229,0.45348368,0.242570028
s02285,2011,187,5000,0,0,1,,
s02284,2011,187,0,0,1102.727273,,,1
h02840,2011,187,204.5514924,828,104.0896954,0.729055781,0.521575766,1
h04107,2011,187,0,0,4343.095815,,,0.817052768
h01718,2011,187,0,0,455.5015194,,,0.40441286
h01710,2011,187,7546.367521,0,937.1436463,1,,0.584578695
h01713,2011,187,0,0,402.3283117,,,0.322192448
h01712,2011,187,1837.5,1281.25,162.8942984,1,1,0.334270744
h01715,2011,187,0,0,104.5609651,,,0.500041077
h01714,2011,187,55625,0,1749.299074,0.596010605,,0.606925127
h01717,2011,187,0,0,704.5609651,,,0.736225658
h02970,2011,187,0,0,79.13808892,,,1
h02971,2011,187,279,0,38.42213115,1,,1
h02972,2011,187,9016.038166,0,27.8307888,0.888225128,,1
h02973,2011,187,15324.98483,0,0,1,,
h02974,2011,187,0,640,389.6404194,,1,0.867349885
h02975,2011,187,8480.323881,0,1852.308989,1,,0.503837704
h02978,2011,187,11714.28571,0,0,1,,
h00763,2011,187,0,0,1276.78532,,,0.380300573
h00944,2011,187,22800,0,11895.68859,1,,0.919274611
h04056,2011,187,0,95,0,,1,
s00723,2011,187,3379.121733,0,142.9830962,1,,0.339618013
h00712,2011,187,8480.323881,0,0,1,,
h01948,2011,187,1466.666667,0,0,1,,
h00710,2011,187,18394.18908,0,79.13808892,1,,1
h00711,2011,187,375.0246667,0,79.13808892,1,,1
s00730,2011,187,3379.121733,0,0,1,,
s00733,2011,187,10412.93438,388.51,8709.920742,0.472241196,1,0.510916548
s00732,2011,187,1732.73,0,0,1,,
h04542,2011,187,4436.506667,0,0,1,,
h00719,2011,187,0,0,79.13808892,,,1
h02575,2011,187,3437.443643,0,507.2457025,0.504651858,,0.576550719
h02576,2011,187,7227.443643,0,2639.64,0.389139646,,1
h02577,2011,187,3437.443643,0,335.9135555,0.504651858,,0.312179297
h02570,2011,187,511.0263287,0,2816.280492,1,,0.317646201
h02571,2011,187,0,0,984.2109651,,,0.804453617
h02572,2011,187,3042.448421,0,104.5609651,1,,0.500041077
h02573,2011,187,36916.77467,1214.554266,6782.256667,0.429842569,1,0.481159655
h01373,2011,187,5000,0,0,1,,
s02258,2011,187,300,0,10063.35835,1,,0.234621026
h01371,2011,187,0,0,9615.831461,,,0.993263548
h04100,2011,187,369661.1451,65690.33266,325624.7125,0.038168141,0.544701326,0.037673505
h02578,2011,187,1846.153846,0,280.0046239,1,,0.409753496
h02579,2011,187,5599.760983,0,2874.67,1,,1
h00028,2011,187,1565.546296,10466.21888,9900.182825,0.459985939,0.914100834,0.743145078
h01004,2011,187,14188.36,61535.93667,9162.759981,0.352371352,0.50310839,0.196404835
h01007,2011,187,444.4444444,987.942499,4084.695934,1,1,0.284833203
h01006,2011,187,18533.32856,828,258.0146542,0.565361354,0.521575766,0.43584649
h01001,2011,187,24053.08333,0,27.8307888,0.512684986,,1
h01000,2011,187,388.51,0,27.8307888,1,,1
h01003,2011,187,8781.925325,0,0,1,,
h01002,2011,187,17997.30438,25997.975,3645.151693,0.286119988,0.197783593,0.832803664
h00020,2011,187,972.7861187,1289.846987,6373.595818,0.554380881,0.266252399,0.230961306
h00021,2011,187,259.7402597,0,975.6923012,1,,0.265635493
h00022,2011,187,1659.520202,0,1557.560788,0.506688467,,0.264932913
h00023,2011,187,5618.283002,81.00634615,9884.720821,0.441446216,1,0.423616118
h00024,2011,187,1747.034699,0,603.8779204,0.639715862,,0.377226372
h01008,2011,187,29816.47439,0,131.9204842,0.353435009,,0.667080851
h00534,2011,187,0,18791.29245,8069.624817,,0.470660742,0.209986079
h00535,2011,187,0,5933.951337,4844.479442,,0.23457527,0.522156915
h01395,2011,187,0,0,869.7676994,,,0.376144802
s02254,2011,187,0,504,843.6522222,,1,0.611954378
h01397,2011,187,10131.81599,8926.666667,7305.648598,0.27900813,0.887457395,0.148645989
h01396,2011,187,14260.30992,0,95.16526741,1,,1
h01391,2011,187,2302.045455,8157.546667,9786.331933,0.669932586,0.705201024,0.253681246
s00728,2011,187,10625,0,1038.51,0.709342561,,0.357590322
h01393,2011,187,29221.36568,66395.97913,1311.805041,0.170254776,0.613956396,0.349319754
s02255,2011,187,0,0,2780.487805,,,1
h04104,2011,187,0,0,5574.672357,,,0.206424066
h04077,2011,187,0,0,2369.705681,,,0.526963188
h01399,2011,187,0,0,9566.726435,,,0.935419888
h01398,2011,187,62098.36908,36473.44378,30987.07033,0.269706326,0.187965473,0.223570949
s00458,2011,187,9145,9379.288862,28306.00134,0.52563059,0.21022559,0.540649277
s00459,2011,187,1500,3555.972417,4636.789257,1,0.161791518,0.620064526
s00450,2011,187,7023.076923,1244.595327,4240.560077,0.506867458,0.395077108,0.752148498
s00451,2011,187,200,1916.157887,1960.931821,1,0.248812253,0.220766251
s00452,2011,187,0,5999.991989,505.8148641,,0.384501279,0.399962352
s00453,2011,187,42873.63284,1266.666667,4366.676165,0.187459058,1,0.419546616
s00454,2011,187,38159.25523,266.6666667,2191.586906,0.113982645,1,0.427612293
s00455,2011,187,38518.73444,7862.805878,16799.47409,0.349690882,0.25243614,0.180271267
s00456,2011,187,4390.92859,0,27.13238289,0.179742644,,1
s00815,2011,187,0,0,3142.297435,,,1
h04109,2011,187,3362.013333,0,1710.022856,0.436741682,,0.551172121
s01547,2011,187,0,0,104.0896954,,,1
h00158,2011,187,779.1679167,1000,0,0.506944888,1,
h00159,2011,187,30603.71833,0,0,0.485231249,,
h00628,2011,187,4990.582001,0,2669.214012,0.527244959,,0.169133434
h00629,2011,187,5579,112.68,0,0.371769041,1,
h00626,2011,187,731.25,850,7521.925955,1,0.584775087,0.139450793
h02893,2011,187,0,875,1364.158934,,0.510204082,0.816162862
h00624,2011,187,11626.73313,23575.11315,10391.73417,0.937140617,0.35089986,0.642293603
h00157,2011,187,0,1744.170191,74,,0.691960016,1
h00622,2011,187,314.735,0,1502.527841,1,,0.621318365
h00623,2011,187,6414.166667,0,494.2546584,0.502001635,,1
